DEBUTSEM,ANNEE,MOIS,PROV,LAT,LON,MALADIE,TOTALCAS,TOTALDECES,POP
2006-03-20,2006,3,EQUATEUR,0.16,18.25,PALUDISME,5848,11,194878.0
2006-03-20,2006,3,KASAI,-5.45,20.97,PALUDISME,4386,21,216135.0
2006-03-20,2006,3,KASAI,-5.45,20.97,ROUGEOLE,2,1,183018.0
2006-03-20,2006,3,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,1817,7,333230.0
2006-03-20,2006,3,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,33,1,300625.0
2006-03-20,2006,3,KATANGA,-9.64,26.31,CHOLERA,14,0,131782.0
2006-03-20,2006,3,KATANGA,-9.64,26.31,PALUDISME,13761,26,238177.0
2006-03-20,2006,3,KATANGA,-9.64,26.31,ROUGEOLE,11,0,160038.0
2006-03-20,2006,3,KINSHASA,-4.44,15.26,CHOLERA,0,0,278998.0
2006-03-20,2006,3,KINSHASA,-4.44,15.26,FHV,0,0,278998.0
2006-03-20,2006,3,KINSHASA,-4.44,15.26,FIEVRE JAUNE,0,0,278998.0
2006-03-20,2006,3,KINSHASA,-4.44,15.26,PALUDISME,16248,37,278998.0
2006-03-20,2006,3,KINSHASA,-4.44,15.26,ROUGEOLE,400,3,278998.0
2006-03-20,2006,3,KONGO-CENTRAL,-5.16,14.15,PALUDISME,13045,31,160442.0
2006-03-20,2006,3,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,628,5,160442.0
2006-03-20,2006,3,MANIEMA,-3.07,25.95,PALUDISME,3746,5,193955.0
2006-03-20,2006,3,MANIEMA,-3.07,25.95,ROUGEOLE,160,0,109048.0
2006-03-20,2006,3,NORD-KIVU,-0.5,29.33,CHOLERA,146,3,256789.0
2006-03-20,2006,3,NORD-KIVU,-0.5,29.33,PALUDISME,9692,14,256789.0
2006-03-20,2006,3,NORD-KIVU,-0.5,29.33,ROUGEOLE,60,0,256789.0
2006-03-20,2006,3,ORIENTALE,2.4,26.5,CHOLERA,59,2,98542.0
2006-03-20,2006,3,ORIENTALE,2.4,26.5,FIEVRE JAUNE,1,0,98542.0
2006-03-20,2006,3,ORIENTALE,2.4,26.5,PALUDISME,18471,51,98542.0
2006-03-20,2006,3,ORIENTALE,2.4,26.5,ROUGEOLE,35,0,98542.0
2006-03-20,2006,3,SUD-KIVU,-2.88,28.32,CHOLERA,100,1,227649.0
2006-03-20,2006,3,SUD-KIVU,-2.88,28.32,PALUDISME,15542,19,262627.0
2006-03-20,2006,3,SUD-KIVU,-2.88,28.32,ROUGEOLE,35,1,262627.0
2006-03-27,2006,3,EQUATEUR,0.16,18.25,PALUDISME,3587,7,194878.0
2006-03-27,2006,3,EQUATEUR,0.16,18.25,ROUGEOLE,2,0,52736.0
2006-03-27,2006,3,KASAI,-5.45,20.97,PALUDISME,2951,12,216135.0
2006-03-27,2006,3,KASAI,-5.45,20.97,ROUGEOLE,3,0,204549.0
2006-03-27,2006,3,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,1595,14,333230.0
2006-03-27,2006,3,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,35,2,300625.0
2006-03-27,2006,3,KATANGA,-9.64,26.31,CHOLERA,19,0,200000.0
2006-03-27,2006,3,KATANGA,-9.64,26.31,PALUDISME,10568,18,238177.0
2006-03-27,2006,3,KATANGA,-9.64,26.31,ROUGEOLE,2,0,238177.0
2006-03-27,2006,3,KINSHASA,-4.44,15.26,CHOLERA,0,0,278998.0
2006-03-27,2006,3,KINSHASA,-4.44,15.26,FHV,0,0,278998.0
2006-03-27,2006,3,KINSHASA,-4.44,15.26,FIEVRE JAUNE,0,0,278998.0
2006-03-27,2006,3,KINSHASA,-4.44,15.26,PALUDISME,17765,31,278998.0
2006-03-27,2006,3,KINSHASA,-4.44,15.26,ROUGEOLE,400,6,278998.0
2006-03-27,2006,3,KONGO-CENTRAL,-5.16,14.15,PALUDISME,12465,31,160442.0
2006-03-27,2006,3,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,882,14,160442.0
2006-03-27,2006,3,MANIEMA,-3.07,25.95,PALUDISME,3197,13,173613.0
2006-03-27,2006,3,MANIEMA,-3.07,25.95,ROUGEOLE,109,1,128573.0
2006-03-27,2006,3,NORD-KIVU,-0.5,29.33,CHOLERA,118,2,256789.0
2006-03-27,2006,3,NORD-KIVU,-0.5,29.33,PALUDISME,10629,3,256789.0
2006-03-27,2006,3,NORD-KIVU,-0.5,29.33,ROUGEOLE,47,0,256789.0
2006-03-27,2006,3,ORIENTALE,2.4,26.5,CHOLERA,56,0,98542.0
2006-03-27,2006,3,ORIENTALE,2.4,26.5,FIEVRE JAUNE,1,0,98542.0
2006-03-27,2006,3,ORIENTALE,2.4,26.5,PALUDISME,17875,41,98542.0
2006-03-27,2006,3,ORIENTALE,2.4,26.5,ROUGEOLE,66,0,98542.0
2006-03-27,2006,3,SUD-KIVU,-2.88,28.32,CHOLERA,70,0,262627.0
2006-03-27,2006,3,SUD-KIVU,-2.88,28.32,PALUDISME,13442,10,262627.0
2006-03-27,2006,3,SUD-KIVU,-2.88,28.32,ROUGEOLE,25,0,262627.0
2006-04-03,2006,4,BANDUNDU,-3.31,17.37,FIEVRE JAUNE,1,0,188843.0
2006-04-03,2006,4,BANDUNDU,-3.31,17.37,PALUDISME,10811,30,998685.0
2006-04-03,2006,4,BANDUNDU,-3.31,17.37,ROUGEOLE,439,5,998685.0
2006-04-03,2006,4,EQUATEUR,0.16,18.25,PALUDISME,350,0,194878.0
2006-04-03,2006,4,KASAI,-5.45,20.97,PALUDISME,5529,31,284061.0
2006-04-03,2006,4,KASAI,-5.45,20.97,ROUGEOLE,2,0,194735.0
2006-04-03,2006,4,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,1793,3,333230.0
2006-04-03,2006,4,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,62,2,300625.0
2006-04-03,2006,4,KATANGA,-9.64,26.31,CHOLERA,49,1,224231.0
2006-04-03,2006,4,KATANGA,-9.64,26.31,PALUDISME,15141,36,238177.0
2006-04-03,2006,4,KATANGA,-9.64,26.31,ROUGEOLE,7,0,236666.0
2006-04-03,2006,4,KINSHASA,-4.44,15.26,CHOLERA,0,0,278998.0
2006-04-03,2006,4,KINSHASA,-4.44,15.26,FHV,0,0,278998.0
2006-04-03,2006,4,KINSHASA,-4.44,15.26,FIEVRE JAUNE,0,0,278998.0
2006-04-03,2006,4,KINSHASA,-4.44,15.26,PALUDISME,15879,41,278998.0
2006-04-03,2006,4,KINSHASA,-4.44,15.26,ROUGEOLE,439,9,278998.0
2006-04-03,2006,4,KONGO-CENTRAL,-5.16,14.15,PALUDISME,13351,41,160442.0
2006-04-03,2006,4,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,1056,17,160442.0
2006-04-03,2006,4,MANIEMA,-3.07,25.95,PALUDISME,3931,7,173613.0
2006-04-03,2006,4,MANIEMA,-3.07,25.95,ROUGEOLE,129,0,173613.0
2006-04-03,2006,4,NORD-KIVU,-0.5,29.33,CHOLERA,75,0,256789.0
2006-04-03,2006,4,NORD-KIVU,-0.5,29.33,PALUDISME,9734,6,256789.0
2006-04-03,2006,4,NORD-KIVU,-0.5,29.33,ROUGEOLE,69,0,256789.0
2006-04-03,2006,4,ORIENTALE,2.4,26.5,CHOLERA,50,2,98542.0
2006-04-03,2006,4,ORIENTALE,2.4,26.5,PALUDISME,14484,30,98542.0
2006-04-03,2006,4,ORIENTALE,2.4,26.5,ROUGEOLE,23,0,98542.0
2006-04-03,2006,4,SUD-KIVU,-2.88,28.32,CHOLERA,45,0,227649.0
2006-04-03,2006,4,SUD-KIVU,-2.88,28.32,PALUDISME,11670,8,262627.0
2006-04-03,2006,4,SUD-KIVU,-2.88,28.32,ROUGEOLE,16,0,262627.0
2006-04-10,2006,4,BANDUNDU,-3.31,17.37,FIEVRE JAUNE,1,0,91132.0
2006-04-10,2006,4,BANDUNDU,-3.31,17.37,PALUDISME,11779,61,998685.0
2006-04-10,2006,4,BANDUNDU,-3.31,17.37,ROUGEOLE,523,6,998685.0
2006-04-10,2006,4,EQUATEUR,0.16,18.25,PALUDISME,5833,8,194878.0
2006-04-10,2006,4,EQUATEUR,0.16,18.25,ROUGEOLE,5,0,100389.0
2006-04-10,2006,4,KASAI,-5.45,20.97,PALUDISME,4196,19,284061.0
2006-04-10,2006,4,KASAI,-5.45,20.97,ROUGEOLE,2,0,204549.0
2006-04-10,2006,4,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,8185,29,432387.0
2006-04-10,2006,4,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,303,7,432387.0
2006-04-10,2006,4,KATANGA,-9.64,26.31,CHOLERA,14,0,131782.0
2006-04-10,2006,4,KATANGA,-9.64,26.31,PALUDISME,11942,23,238177.0
2006-04-10,2006,4,KATANGA,-9.64,26.31,ROUGEOLE,1,0,131274.0
2006-04-10,2006,4,KINSHASA,-4.44,15.26,CHOLERA,0,0,278998.0
2006-04-10,2006,4,KINSHASA,-4.44,15.26,FHV,0,0,278998.0
2006-04-10,2006,4,KINSHASA,-4.44,15.26,FIEVRE JAUNE,0,0,278998.0
2006-04-10,2006,4,KINSHASA,-4.44,15.26,PALUDISME,16656,15,278998.0
2006-04-10,2006,4,KINSHASA,-4.44,15.26,ROUGEOLE,332,6,278998.0
2006-04-10,2006,4,KONGO-CENTRAL,-5.16,14.15,PALUDISME,13709,37,160442.0
2006-04-10,2006,4,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,1011,20,160442.0
2006-04-10,2006,4,MANIEMA,-3.07,25.95,PALUDISME,3208,8,193955.0
2006-04-10,2006,4,MANIEMA,-3.07,25.95,ROUGEOLE,135,0,173613.0
2006-04-10,2006,4,NORD-KIVU,-0.5,29.33,CHOLERA,65,0,256789.0
2006-04-10,2006,4,NORD-KIVU,-0.5,29.33,PALUDISME,10001,3,256789.0
2006-04-10,2006,4,NORD-KIVU,-0.5,29.33,ROUGEOLE,50,1,256789.0
2006-04-10,2006,4,ORIENTALE,2.4,26.5,CHOLERA,17,2,87842.0
2006-04-10,2006,4,ORIENTALE,2.4,26.5,PALUDISME,19204,51,98542.0
2006-04-10,2006,4,ORIENTALE,2.4,26.5,ROUGEOLE,28,0,98542.0
2006-04-10,2006,4,SUD-KIVU,-2.88,28.32,CHOLERA,27,0,211761.0
2006-04-10,2006,4,SUD-KIVU,-2.88,28.32,PALUDISME,9849,6,211761.0
2006-04-10,2006,4,SUD-KIVU,-2.88,28.32,ROUGEOLE,10,1,211761.0
2006-04-17,2006,4,BANDUNDU,-3.31,17.37,PALUDISME,11046,37,998685.0
2006-04-17,2006,4,BANDUNDU,-3.31,17.37,ROUGEOLE,348,8,998685.0
2006-04-17,2006,4,EQUATEUR,0.16,18.25,FIEVRE JAUNE,1,0,113284.0
2006-04-17,2006,4,EQUATEUR,0.16,18.25,PALUDISME,4465,4,194878.0
2006-04-17,2006,4,EQUATEUR,0.16,18.25,ROUGEOLE,3,0,100389.0
2006-04-17,2006,4,KASAI,-5.45,20.97,PALUDISME,3751,23,277484.0
2006-04-17,2006,4,KASAI,-5.45,20.97,ROUGEOLE,4,0,194735.0
2006-04-17,2006,4,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,8052,28,432387.0
2006-04-17,2006,4,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,239,13,432387.0
2006-04-17,2006,4,KATANGA,-9.64,26.31,CHOLERA,21,0,131782.0
2006-04-17,2006,4,KATANGA,-9.64,26.31,PALUDISME,12533,20,238177.0
2006-04-17,2006,4,KATANGA,-9.64,26.31,ROUGEOLE,5,0,230602.0
2006-04-17,2006,4,KINSHASA,-4.44,15.26,CHOLERA,0,0,278998.0
2006-04-17,2006,4,KINSHASA,-4.44,15.26,FHV,0,0,278998.0
2006-04-17,2006,4,KINSHASA,-4.44,15.26,FIEVRE JAUNE,0,0,278998.0
2006-04-17,2006,4,KINSHASA,-4.44,15.26,PALUDISME,15203,26,278998.0
2006-04-17,2006,4,KINSHASA,-4.44,15.26,ROUGEOLE,250,3,278998.0
2006-04-17,2006,4,KONGO-CENTRAL,-5.16,14.15,PALUDISME,13410,34,160442.0
2006-04-17,2006,4,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,936,7,160442.0
2006-04-17,2006,4,MANIEMA,-3.07,25.95,PALUDISME,2954,10,173613.0
2006-04-17,2006,4,MANIEMA,-3.07,25.95,ROUGEOLE,96,0,173613.0
2006-04-17,2006,4,NORD-KIVU,-0.5,29.33,CHOLERA,48,0,256789.0
2006-04-17,2006,4,NORD-KIVU,-0.5,29.33,PALUDISME,11378,5,256789.0
2006-04-17,2006,4,NORD-KIVU,-0.5,29.33,ROUGEOLE,47,0,256789.0
2006-04-17,2006,4,ORIENTALE,2.4,26.5,CHOLERA,13,0,98542.0
2006-04-17,2006,4,ORIENTALE,2.4,26.5,PALUDISME,20523,46,98542.0
2006-04-17,2006,4,ORIENTALE,2.4,26.5,ROUGEOLE,25,0,98542.0
2006-04-17,2006,4,SUD-KIVU,-2.88,28.32,CHOLERA,67,1,262627.0
2006-04-17,2006,4,SUD-KIVU,-2.88,28.32,PALUDISME,12531,11,262627.0
2006-04-17,2006,4,SUD-KIVU,-2.88,28.32,ROUGEOLE,41,0,262627.0
2006-04-24,2006,4,BANDUNDU,-3.31,17.37,PALUDISME,10412,41,223958.0
2006-04-24,2006,4,BANDUNDU,-3.31,17.37,ROUGEOLE,389,5,218769.0
2006-04-24,2006,4,EQUATEUR,0.16,18.25,PALUDISME,4367,6,194878.0
2006-04-24,2006,4,EQUATEUR,0.16,18.25,ROUGEOLE,3,0,100389.0
2006-04-24,2006,4,KASAI,-5.45,20.97,PALUDISME,6129,23,284061.0
2006-04-24,2006,4,KASAI,-5.45,20.97,ROUGEOLE,1,0,138779.0
2006-04-24,2006,4,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,4567,12,333230.0
2006-04-24,2006,4,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,85,1,333230.0
2006-04-24,2006,4,KATANGA,-9.64,26.31,CHOLERA,33,1,242153.0
2006-04-24,2006,4,KATANGA,-9.64,26.31,PALUDISME,11657,38,242153.0
2006-04-24,2006,4,KINSHASA,-4.44,15.26,CHOLERA,0,0,278998.0
2006-04-24,2006,4,KINSHASA,-4.44,15.26,FHV,0,0,278998.0
2006-04-24,2006,4,KINSHASA,-4.44,15.26,FIEVRE JAUNE,0,0,278998.0
2006-04-24,2006,4,KINSHASA,-4.44,15.26,PALUDISME,15845,44,278998.0
2006-04-24,2006,4,KINSHASA,-4.44,15.26,ROUGEOLE,308,5,278998.0
2006-04-24,2006,4,KONGO-CENTRAL,-5.16,14.15,PALUDISME,13300,23,160442.0
2006-04-24,2006,4,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,888,8,160442.0
2006-04-24,2006,4,MANIEMA,-3.07,25.95,PALUDISME,3049,6,173613.0
2006-04-24,2006,4,MANIEMA,-3.07,25.95,ROUGEOLE,109,2,173613.0
2006-04-24,2006,4,NORD-KIVU,-0.5,29.33,CHOLERA,42,0,256789.0
2006-04-24,2006,4,NORD-KIVU,-0.5,29.33,PALUDISME,10190,4,256789.0
2006-04-24,2006,4,NORD-KIVU,-0.5,29.33,ROUGEOLE,59,0,256789.0
2006-04-24,2006,4,ORIENTALE,2.4,26.5,CHOLERA,9,0,98542.0
2006-04-24,2006,4,ORIENTALE,2.4,26.5,FIEVRE JAUNE,0,0,98542.0
2006-04-24,2006,4,ORIENTALE,2.4,26.5,PALUDISME,19374,30,98542.0
2006-04-24,2006,4,ORIENTALE,2.4,26.5,ROUGEOLE,29,0,98542.0
2006-04-24,2006,4,SUD-KIVU,-2.88,28.32,CHOLERA,38,0,145949.0
2006-04-24,2006,4,SUD-KIVU,-2.88,28.32,PALUDISME,11235,7,262627.0
2006-04-24,2006,4,SUD-KIVU,-2.88,28.32,ROUGEOLE,17,0,262627.0
2006-05-01,2006,5,BANDUNDU,-3.31,17.37,FIEVRE JAUNE,2,1,91132.0
2006-05-01,2006,5,BANDUNDU,-3.31,17.37,PALUDISME,12343,48,998685.0
2006-05-01,2006,5,BANDUNDU,-3.31,17.37,ROUGEOLE,344,7,998685.0
2006-05-01,2006,5,EQUATEUR,0.16,18.25,FIEVRE JAUNE,1,0,85800.0
2006-05-01,2006,5,EQUATEUR,0.16,18.25,PALUDISME,4376,4,194878.0
2006-05-01,2006,5,KASAI,-5.45,20.97,PALUDISME,3123,11,209865.0
2006-05-01,2006,5,KASAI,-5.45,20.97,ROUGEOLE,4,0,204549.0
2006-05-01,2006,5,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,3115,19,432387.0
2006-05-01,2006,5,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,88,4,253705.0
2006-05-01,2006,5,KATANGA,-9.64,26.31,CHOLERA,20,0,242153.0
2006-05-01,2006,5,KATANGA,-9.64,26.31,PALUDISME,10416,32,242153.0
2006-05-01,2006,5,KATANGA,-9.64,26.31,ROUGEOLE,5,0,144274.0
2006-05-01,2006,5,KINSHASA,-4.44,15.26,CHOLERA,0,0,278998.0
2006-05-01,2006,5,KINSHASA,-4.44,15.26,FHV,0,0,278998.0
2006-05-01,2006,5,KINSHASA,-4.44,15.26,FIEVRE JAUNE,0,0,278998.0
2006-05-01,2006,5,KINSHASA,-4.44,15.26,PALUDISME,15827,32,278998.0
2006-05-01,2006,5,KINSHASA,-4.44,15.26,ROUGEOLE,304,4,278998.0
2006-05-01,2006,5,KONGO-CENTRAL,-5.16,14.15,PALUDISME,13375,35,160442.0
2006-05-01,2006,5,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,953,11,160442.0
2006-05-01,2006,5,MANIEMA,-3.07,25.95,PALUDISME,2258,8,128573.0
2006-05-01,2006,5,MANIEMA,-3.07,25.95,ROUGEOLE,37,0,109048.0
2006-05-01,2006,5,NORD-KIVU,-0.5,29.33,CHOLERA,56,0,256789.0
2006-05-01,2006,5,NORD-KIVU,-0.5,29.33,PALUDISME,9431,9,256789.0
2006-05-01,2006,5,NORD-KIVU,-0.5,29.33,ROUGEOLE,67,0,256789.0
2006-05-01,2006,5,ORIENTALE,2.4,26.5,CHOLERA,11,0,87842.0
2006-05-01,2006,5,ORIENTALE,2.4,26.5,PALUDISME,16305,52,98542.0
2006-05-01,2006,5,ORIENTALE,2.4,26.5,ROUGEOLE,23,0,98542.0
2006-05-01,2006,5,SUD-KIVU,-2.88,28.32,CHOLERA,99,0,227649.0
2006-05-01,2006,5,SUD-KIVU,-2.88,28.32,PALUDISME,12139,19,262627.0
2006-05-01,2006,5,SUD-KIVU,-2.88,28.32,ROUGEOLE,11,0,262627.0
2006-05-08,2006,5,BANDUNDU,-3.31,17.37,PALUDISME,11480,57,998685.0
2006-05-08,2006,5,BANDUNDU,-3.31,17.37,ROUGEOLE,379,9,998685.0
2006-05-08,2006,5,EQUATEUR,0.16,18.25,PALUDISME,4913,3,194878.0
2006-05-08,2006,5,EQUATEUR,0.16,18.25,ROUGEOLE,4,0,100389.0
2006-05-08,2006,5,KASAI,-5.45,20.97,PALUDISME,5109,24,277484.0
2006-05-08,2006,5,KASAI,-5.45,20.97,ROUGEOLE,2,0,277484.0
2006-05-08,2006,5,KASAI-ORIENTAL,-6.15,23.6,FIEVRE JAUNE,13,0,67487.0
2006-05-08,2006,5,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,6380,35,432387.0
2006-05-08,2006,5,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,202,4,269307.0
2006-05-08,2006,5,KATANGA,-9.64,26.31,CHOLERA,76,1,242153.0
2006-05-08,2006,5,KATANGA,-9.64,26.31,PALUDISME,12753,23,245780.0
2006-05-08,2006,5,KATANGA,-9.64,26.31,ROUGEOLE,3,0,225373.0
2006-05-08,2006,5,KINSHASA,-4.44,15.26,CHOLERA,0,0,278998.0
2006-05-08,2006,5,KINSHASA,-4.44,15.26,FHV,0,0,278998.0
2006-05-08,2006,5,KINSHASA,-4.44,15.26,FIEVRE JAUNE,0,0,278998.0
2006-05-08,2006,5,KINSHASA,-4.44,15.26,PALUDISME,15368,44,278998.0
2006-05-08,2006,5,KINSHASA,-4.44,15.26,ROUGEOLE,249,5,278998.0
2006-05-08,2006,5,KONGO-CENTRAL,-5.16,14.15,CHOLERA,5,2,109058.0
2006-05-08,2006,5,KONGO-CENTRAL,-5.16,14.15,PALUDISME,13593,36,160442.0
2006-05-08,2006,5,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,857,10,160442.0
2006-05-08,2006,5,MANIEMA,-3.07,25.95,PALUDISME,2988,5,193955.0
2006-05-08,2006,5,MANIEMA,-3.07,25.95,ROUGEOLE,80,0,173613.0
2006-05-08,2006,5,NORD-KIVU,-0.5,29.33,CHOLERA,60,0,256789.0
2006-05-08,2006,5,NORD-KIVU,-0.5,29.33,PALUDISME,10468,21,256789.0
2006-05-08,2006,5,NORD-KIVU,-0.5,29.33,ROUGEOLE,56,0,256789.0
2006-05-08,2006,5,ORIENTALE,2.4,26.5,CHOLERA,5,0,98542.0
2006-05-08,2006,5,ORIENTALE,2.4,26.5,FIEVRE JAUNE,1,0,98542.0
2006-05-08,2006,5,ORIENTALE,2.4,26.5,PALUDISME,17528,36,98542.0
2006-05-08,2006,5,ORIENTALE,2.4,26.5,ROUGEOLE,21,0,98542.0
2006-05-08,2006,5,SUD-KIVU,-2.88,28.32,CHOLERA,78,8,227649.0
2006-05-08,2006,5,SUD-KIVU,-2.88,28.32,PALUDISME,13719,15,262627.0
2006-05-08,2006,5,SUD-KIVU,-2.88,28.32,ROUGEOLE,50,0,262627.0
2006-05-15,2006,5,BANDUNDU,-3.31,17.37,PALUDISME,12130,55,998685.0
2006-05-15,2006,5,BANDUNDU,-3.31,17.37,ROUGEOLE,359,2,998685.0
2006-05-15,2006,5,EQUATEUR,0.16,18.25,FHV,1,0,100389.0
2006-05-15,2006,5,EQUATEUR,0.16,18.25,PALUDISME,3289,1,194878.0
2006-05-15,2006,5,EQUATEUR,0.16,18.25,ROUGEOLE,3,0,100389.0
2006-05-15,2006,5,KASAI,-5.45,20.97,PALUDISME,5726,22,277484.0
2006-05-15,2006,5,KASAI,-5.45,20.97,ROUGEOLE,2,0,187777.0
2006-05-15,2006,5,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,6361,18,432387.0
2006-05-15,2006,5,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,108,2,432387.0
2006-05-15,2006,5,KATANGA,-9.64,26.31,CHOLERA,73,0,200000.0
2006-05-15,2006,5,KATANGA,-9.64,26.31,FIEVRE JAUNE,2,0,182368.0
2006-05-15,2006,5,KATANGA,-9.64,26.31,PALUDISME,11597,43,242153.0
2006-05-15,2006,5,KATANGA,-9.64,26.31,ROUGEOLE,5,0,225373.0
2006-05-15,2006,5,KINSHASA,-4.44,15.26,CHOLERA,0,0,278998.0
2006-05-15,2006,5,KINSHASA,-4.44,15.26,FHV,0,0,278998.0
2006-05-15,2006,5,KINSHASA,-4.44,15.26,FIEVRE JAUNE,0,0,278998.0
2006-05-15,2006,5,KINSHASA,-4.44,15.26,PALUDISME,16353,32,278998.0
2006-05-15,2006,5,KINSHASA,-4.44,15.26,ROUGEOLE,268,2,278998.0
2006-05-15,2006,5,KONGO-CENTRAL,-5.16,14.15,PALUDISME,12786,33,160442.0
2006-05-15,2006,5,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,840,11,160442.0
2006-05-15,2006,5,MANIEMA,-3.07,25.95,PALUDISME,3994,5,173613.0
2006-05-15,2006,5,MANIEMA,-3.07,25.95,ROUGEOLE,64,0,173613.0
2006-05-15,2006,5,NORD-KIVU,-0.5,29.33,CHOLERA,60,0,256789.0
2006-05-15,2006,5,NORD-KIVU,-0.5,29.33,PALUDISME,12854,21,256789.0
2006-05-15,2006,5,NORD-KIVU,-0.5,29.33,ROUGEOLE,49,1,256789.0
2006-05-15,2006,5,ORIENTALE,2.4,26.5,CHOLERA,17,1,98542.0
2006-05-15,2006,5,ORIENTALE,2.4,26.5,FIEVRE JAUNE,2,0,98542.0
2006-05-15,2006,5,ORIENTALE,2.4,26.5,PALUDISME,21059,63,98542.0
2006-05-15,2006,5,ORIENTALE,2.4,26.5,ROUGEOLE,16,0,98542.0
2006-05-15,2006,5,SUD-KIVU,-2.88,28.32,CHOLERA,108,6,262627.0
2006-05-15,2006,5,SUD-KIVU,-2.88,28.32,PALUDISME,15611,18,262627.0
2006-05-15,2006,5,SUD-KIVU,-2.88,28.32,ROUGEOLE,38,3,262627.0
2006-05-22,2006,5,BANDUNDU,-3.31,17.37,PALUDISME,9965,47,223958.0
2006-05-22,2006,5,BANDUNDU,-3.31,17.37,ROUGEOLE,229,5,218769.0
2006-05-22,2006,5,EQUATEUR,0.16,18.25,FIEVRE JAUNE,1,0,67830.0
2006-05-22,2006,5,EQUATEUR,0.16,18.25,PALUDISME,5082,2,194878.0
2006-05-22,2006,5,EQUATEUR,0.16,18.25,ROUGEOLE,6,0,100389.0
2006-05-22,2006,5,KASAI,-5.45,20.97,PALUDISME,2859,13,216135.0
2006-05-22,2006,5,KASAI,-5.45,20.97,ROUGEOLE,5,0,131796.0
2006-05-22,2006,5,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,4369,21,432387.0
2006-05-22,2006,5,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,124,1,272232.0
2006-05-22,2006,5,KATANGA,-9.64,26.31,CHOLERA,103,4,242153.0
2006-05-22,2006,5,KATANGA,-9.64,26.31,FHV,2,1,186372.0
2006-05-22,2006,5,KATANGA,-9.64,26.31,PALUDISME,10491,28,242153.0
2006-05-22,2006,5,KATANGA,-9.64,26.31,ROUGEOLE,3,0,86156.0
2006-05-22,2006,5,KINSHASA,-4.44,15.26,CHOLERA,0,0,278998.0
2006-05-22,2006,5,KINSHASA,-4.44,15.26,FHV,0,0,278998.0
2006-05-22,2006,5,KINSHASA,-4.44,15.26,FIEVRE JAUNE,0,0,278998.0
2006-05-22,2006,5,KINSHASA,-4.44,15.26,PALUDISME,16933,49,278998.0
2006-05-22,2006,5,KINSHASA,-4.44,15.26,ROUGEOLE,249,4,278998.0
2006-05-22,2006,5,KONGO-CENTRAL,-5.16,14.15,PALUDISME,13093,19,160442.0
2006-05-22,2006,5,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,967,9,160442.0
2006-05-22,2006,5,MANIEMA,-3.07,25.95,PALUDISME,3352,2,173613.0
2006-05-22,2006,5,MANIEMA,-3.07,25.95,ROUGEOLE,35,1,173613.0
2006-05-22,2006,5,NORD-KIVU,-0.5,29.33,CHOLERA,121,1,256789.0
2006-05-22,2006,5,NORD-KIVU,-0.5,29.33,PALUDISME,11375,9,256789.0
2006-05-22,2006,5,NORD-KIVU,-0.5,29.33,ROUGEOLE,36,0,256789.0
2006-05-22,2006,5,ORIENTALE,2.4,26.5,CHOLERA,23,0,98542.0
2006-05-22,2006,5,ORIENTALE,2.4,26.5,FIEVRE JAUNE,2,0,98542.0
2006-05-22,2006,5,ORIENTALE,2.4,26.5,PALUDISME,21210,69,98542.0
2006-05-22,2006,5,ORIENTALE,2.4,26.5,ROUGEOLE,17,0,98542.0
2006-05-22,2006,5,SUD-KIVU,-2.88,28.32,CHOLERA,51,1,262627.0
2006-05-22,2006,5,SUD-KIVU,-2.88,28.32,PALUDISME,15008,8,262627.0
2006-05-22,2006,5,SUD-KIVU,-2.88,28.32,ROUGEOLE,47,0,262627.0
2006-05-29,2006,5,BANDUNDU,-3.31,17.37,PALUDISME,11563,38,998685.0
